file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
ValueSet-us-core-provenance-participant-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-provenance-participant-type.json,json,external_reference_or_fixture,1,17,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; purpose; copyright; compose,1668,a5b62303d265546202addece0a3fb44e4f2c715cf35062dabecbe0c8c0665a64,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-screening-assessment-condition-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-screening-assessment-condition-category.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1308,5906a184e4ec5b55c9236b79831b3d0c5878cbeedcfa79d2b4011cb193a06c8d,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-screening-assessment-observation-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-screening-assessment-observation-category.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1318,37faf5b49cd6bd8a2c09741d4dcd91b2229150a0a83850856b7569810376e26a,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-servicerequest-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-servicerequest-category.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,2652,58b78e149678386e718e4aea28c3e3b4b9d4067e81580b8d0db5ab1e83f827d8,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-sexual-orientation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-sexual-orientation.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,4447,66e03d09759492a69c4d7d19663d194689f9487c1d5400e36353557d794f0760,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-simple-observation-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-simple-observation-category.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1604,09802cbb26cdd4079168a692d98a3ffb934a7e35eb0494b6f905ab7c9dd75640,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-smoking-status-observation-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-smoking-status-observation-codes.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1693,e6ae691b4b4b6c7436db3ebfb3ccbd1b576651b4609531dab503058304259b41,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-survey-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-survey-codes.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1935,6af95fb42472671b6648dc6beecd048b3bd3371fe56e33af5c1ef5f4248a42a7,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-usps-state.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-usps-state.json,json,external_reference_or_fixture,1,17,resourceType; id; text; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1419,93b950247687b1eb279183e7c49f666b1e239f3de2a8336715f3cb56bbf9a88c,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-vital-signs.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ValueSet-us-core-vital-signs.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,2495,f55e06fae530a1eddcdea592a6bdaa31c89fde257528026fc3adc48354bbf8e5,2026-08-28,reference/configuration JSON object,,,True,True,
CapabilityStatement-us-core-client.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CapabilityStatement-us-core-client.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; kind; fhirVersion; format; _format; patchFormat; _patchFormat; implementationGuide; _implementationGuide; rest,314460,4dc2c7dfaefd026740263b05ec957dc5eded00ddd4c4e3def7b9053228941860,2026-08-28,reference/configuration JSON object,,,True,True,
CapabilityStatement-us-core-server.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CapabilityStatement-us-core-server.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; kind; fhirVersion; format; _format; patchFormat; _patchFormat; implementationGuide; _implementationGuide; rest,316854,49e3f3858f77d387352a0b7edc8d8b305b7e103fa388165f35d7282d7cf69d51,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-careplan-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CodeSystem-careplan-category.json,json,external_reference_or_fixture,1,20,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,2622,bf5d3ef4ef17ee7c2f40a6913747c52475da4c39134848b0e06250fb3629797b,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-condition-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CodeSystem-condition-category.json,json,external_reference_or_fixture,1,21,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; property; concept,3855,bc888b8da32f96d95ce1cc3ab7bf02d437f5ab3dc9b998bd74a068580945a064,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CodeSystem-us-core-category.json,json,external_reference_or_fixture,1,20,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,4215,cacfb12e8daa289f8115062e2fa49c940d629cd73f5f3fc08fa23688b65f5371,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-documentreference-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CodeSystem-us-core-documentreference-category.json,json,external_reference_or_fixture,1,22,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; valueSet; content; count; concept,3039,cf423b1c9649055760d1feb31f28b6381b9ef879b85ad5e97cf63685af31bead,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-provenance-participant-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/CodeSystem-us-core-provenance-participant-type.json,json,external_reference_or_fixture,1,20,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,2514,ea226988fe02853f8a21c8a9764637397581a3f0c5a380f9f6184a8e1680eeb2,2026-08-28,reference/configuration JSON object,,,True,True,
ImplementationGuide-hl7.fhir.us.core.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/ImplementationGuide-hl7.fhir.us.core.json,json,external_reference_or_fixture,1,20,resourceType; id; text; extension; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; packageId; license; fhirVersion; dependsOn; definition,292376,0d0dc04b7e6600258384a78bcff76a6945d3c509d3845b690db840d577d2406c,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-head-occipital-frontal-circumference-percentile.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-head-occipital-frontal-circumference-percentile.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130658,5273f880112386be31e0ba681272bcfb092c7f9ac1b5b8093b400b74813c958f,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-pediatric-bmi-for-age.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-pediatric-bmi-for-age.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130239,37747dff89acc0075df0f5b472b4613b747758c79d5e08fd99168f86c84ad7ed,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-pediatric-weight-for-height.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-pediatric-weight-for-height.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130179,1574aa830bade81132eba3eef93561a734a107fafd4e403ada48f56fc3974e35,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-allergyintolerance.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-allergyintolerance.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,78012,69910e335f8099a85dc87c86cf3b7898415f3349f4959036c9311984559f1660,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-average-blood-pressure.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-average-blood-pressure.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,250630,ca8af98942992fdf705e079a2677d35b32305a6150dcf5462cc7aa2ef4f7d58f,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-birthsex.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-birthsex.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,18062,96e9bb0a8d7181755ed4f817b66e13bf3a3be2d2e5b565ee32225d05deb4b7f9,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-blood-pressure.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-blood-pressure.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,201731,d10add3e2df0c8608f33b38da46d59d600ba5e839e021f7ae4a546b785e1bd82,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-bmi.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-bmi.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,129939,f1e01855d59ae1fbdff4e783a1f17a1f5d8d2697bb9117f71a9a60479f5125b4,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-height.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-body-height.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130306,a16a3a3e3eae08cf6b4d52f2e84a2116276ae0b17ab301a5848e0a0e35a77359,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-temperature.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-body-temperature.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130398,70e4b5d5eb7181191d392132a0928c02cde4c1c1f248e8a048a9cfc93a4cbecc,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-weight.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-body-weight.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130310,b5298c3505eacb5c0b1a9d56824f555531fe1a1b87e3a18e8a2edc1624a2d076,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-care-experience-preference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-care-experience-preference.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,140417,11effd39705d0047a29253a359dd4735f7e896582a5fa332c553f65732ec9aa3,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-careplan.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-careplan.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,119572,0295a0dc827868b1f773b5d62b0f14635c7b998b663d28d0db1b6adaae081d47,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-careteam.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-careteam.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,60362,0783fbd3e4d780571c7be33c5e4005f49367e06fc911c4073f5065a4cf297c19,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-condition-encounter-diagnosis.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-condition-encounter-diagnosis.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,114243,c46758c84160601d9f8ca4da10e18c16828dcf32e9cf80bf2839d65d75b9b030,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-condition-problems-health-concerns.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-condition-problems-health-concerns.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,125194,465d6fe69d0defa0eff27b929e0dadfee64758687636ec10e36b5d3c196b6cfa,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-coverage.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-coverage.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,154439,80163b2a9979bffd67f50068680d9eea6e6f65a620e9262d4b76a77dc137844b,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-diagnosticreport-lab.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-diagnosticreport-lab.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,107531,b42df1d36a0766302214fbb9b644e5caeb097345a80ff0d538817b12ab65dc34,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-diagnosticreport-note.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-diagnosticreport-note.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,96029,e7afd2d26d771f9c4465fd63704df18af971e41cf540f452e0bd33caa10218a0,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-direct.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-direct.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,16822,06bd7c89725414c8bd6304ae7f3be8cfcf2952c1f4060c22559940b47bc271c7,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-documentreference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-documentreference.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,134175,415248bda0400e2086dd5c41d0dc3d3f3401e700a3c6d9ce1badc0052b1073c6,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-encounter.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-encounter.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,166822,171ff05f1c47e4df00f2c70ebd2f802c65612ef03ac0a7170b9f0dd6a49ea531,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-ethnicity.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-ethnicity.json,json,external_reference_or_fixture,1,27,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; purpose; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation,53373,1d7b1b7ac06d6a286bd5fc21b13b4c00d20acf647e2bc52c06a8cc9d8c286802,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-extension-questionnaire-uri.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-extension-questionnaire-uri.json,json,external_reference_or_fixture,1,27,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation,17217,b11d9c18d0986087ef138f1ce7133be3762a448d2177bf2c696912bb92be95aa,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-genderIdentity.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-genderIdentity.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,18156,b69bcbc7036317924841c3964d5e1341a6067616cc1413b0b23153bb43157f8f,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-goal.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-goal.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,70684,d54c90fe1f97921d0ad74ceea79574cc2addeb0f73ab1e74b888fe0d2fd22eb5,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-head-circumference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-head-circumference.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,130440,81c49c3f93ca9a76ccab0f05384ecedd57c5e5a5aec79297bc215d8fe57eb4f2,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-heart-rate.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-heart-rate.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,129866,258c3de4fc483c8e0365709f0eb1780b6d17037ec60bb47b936b05e5d48a830e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-immunization.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-immunization.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,107903,9b5971f32643cccb7e108550e53b0693ed5ad85d5a0cfd8f40b304e545236caa,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-implantable-device.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-implantable-device.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,103841,d17644e36365d3578735cd5896ac674e3d258088185ba41b7fb0878e1634109d,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-jurisdiction.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-jurisdiction.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,31588,b08bdfcefa829c9f41a3de5abae65035239418d1ad60e8708de7d906c943c892,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-location.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-location.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,91593,6ef756d972e8bcc8a445065e7c6e6f48a7e7c590dc4a4642c6487a6357e5d242,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medication-adherence.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-medication-adherence.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,52725,b2645dde19a6388f12cd9f263b23d86a7c805a2e1fbeb883f2d66c67f725a123,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medication.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-medication.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,50669,3068249c1cc23c459c271045494b555258171af33825a569c59d5d7edc3ddec9,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medicationdispense.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-medicationdispense.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,144684,5be02ef6efec1c84527f30965ac4d76d504893a550c7275c165a4b4c5cd48b66,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medicationrequest.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-medicationrequest.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,190252,cc0f48afbb9d093594e18adac1f1e2c9ee18ff45605c0dc45f39fa782e9311e4,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-clinical-result.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-clinical-result.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,141588,144bff9048928fe7668e345d0ca78b2196bca8a6ce9e7c6e3816dfcc6aaa3084,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-lab.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-lab.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,145136,561bd91af7a4944ec2206071f648278049c10bf6aeb6d9744dd7f6f518a12ae7,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-occupation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-occupation.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,148446,ef501dd185bcfd3906d48162ee0003a78e9fb0c5c00768053f584fbb5cd9ed93,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-pregnancyintent.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-pregnancyintent.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,117548,521d8182fb09708a3bfceb069e85f4811f40b91fd6eca923db850bea40d977ba,2026-08-28,reference/configuration JSON object,,,True,True,
